기준년도,시군명,읍면동명,등록동물수(마리),시군구등록수,대행업체등록수,기타등록수,RFID내장치형수,RFID외부장치형수,RFID인지형수,동물품종수,동물소유자수,소유자등록동물수값,등록대행업체수,데이터기준일자
2023,파주시,상지석동,142,12,130,0,106,36,0,24,56,2.54,1,2025-05-20
2023,파주시,서패동,11,0,11,0,7,4,0,6,8,1.38,,2025-05-20
2023,파주시,송촌동,5,0,5,0,4,1,0,3,4,1.25,,2025-05-20
2023,파주시,신촌동,5,1,4,0,4,1,0,5,5,1,,2025-05-20
2023,파주시,아동동,87,2,85,0,41,46,0,23,74,1.18,3,2025-05-20
2023,파주시,야당동,391,6,385,0,194,197,0,49,323,1.21,7,2025-05-20
2023,파주시,야동동,34,2,32,0,14,20,0,13,29,1.17,,2025-05-20
2023,파주시,연다산동,5,0,5,0,2,3,0,4,4,1.25,,2025-05-20
2023,파주시,오도동,3,0,3,0,1,2,0,2,2,1.5,,2025-05-20
2023,파주시,와동동,296,5,291,0,130,166,0,36,235,1.26,1,2025-05-20
2023,파주시,월롱면,62,10,52,0,34,28,0,18,55,1.13,1,2025-05-20
2023,파주시,적성면,85,45,40,0,16,69,0,14,63,1.35,,2025-05-20
2023,파주시,조리읍,169,16,153,0,82,87,0,27,134,1.26,2,2025-05-20
2023,파주시,진동면,1,0,1,0,1,0,0,1,1,1,,2025-05-20
2023,파주시,탄현면,99,9,90,0,54,45,0,24,85,1.16,,2025-05-20
2023,파주시,파주읍,154,28,126,0,61,93,0,29,122,1.26,,2025-05-20
2023,파주시,파평면,36,17,19,0,16,20,0,9,29,1.24,,2025-05-20
2023,파주시,하지석동,10,0,10,0,9,1,0,6,6,1.67,,2025-05-20
2023,평택시,가재동,9,0,9,0,5,4,0,5,9,1,,2025-02-28
2023,평택시,고덕동,327,8,319,0,141,186,0,34,282,1.16,3,2025-02-28
2023,평택시,고덕면,101,3,98,0,47,54,0,22,88,1.15,,2025-02-28
2023,평택시,군문동,19,2,17,0,7,12,0,12,17,1.12,,2025-02-28
2023,평택시,도일동,12,0,12,0,8,4,0,7,8,1.5,,2025-02-28
2023,평택시,독곡동,37,1,36,0,16,21,0,14,31,1.19,,2025-02-28
2023,평택시,동삭동,309,2,307,0,101,208,0,30,282,1.1,2,2025-02-28
2023,평택시,모곡동,1,0,1,0,1,0,0,1,1,1,,2025-02-28
2023,평택시,비전동,393,3,390,0,151,242,0,42,347,1.13,6,2025-02-28
2023,평택시,서정동,256,5,251,0,98,158,0,36,223,1.15,1,2025-02-28
2023,평택시,서탄면,27,0,27,0,25,2,0,12,19,1.42,,2025-02-28
2023,평택시,세교동,154,1,153,0,81,73,0,29,133,1.16,,2025-02-28
2023,평택시,소사동,110,1,109,0,45,65,0,24,98,1.12,,2025-02-28
2023,평택시,신대동,12,0,12,0,4,8,0,10,10,1.2,,2025-02-28
2023,평택시,신장동,181,0,181,0,91,90,0,41,155,1.17,1,2025-02-28
2023,평택시,안중읍,279,4,275,0,128,151,0,33,246,1.13,4,2025-02-28
2023,평택시,오성면,69,3,66,0,39,30,0,24,53,1.3,,2025-02-28
2023,평택시,용이동,296,4,292,0,115,181,0,35,261,1.13,,2025-02-28
2023,평택시,월곡동,3,0,3,0,2,1,0,2,3,1,,2025-02-28
2023,평택시,유천동,2,0,2,0,2,0,0,2,2,1,,2025-02-28
2023,평택시,이충동,122,2,120,0,50,72,0,28,104,1.17,2,2025-02-28
2023,평택시,장당동,63,0,63,0,23,40,0,19,47,1.34,,2025-02-28
2023,평택시,장안동,43,0,43,0,19,24,0,14,35,1.23,,2025-02-28
2023,평택시,죽백동,122,0,122,0,57,65,0,26,108,1.13,1,2025-02-28
2023,평택시,지산동,206,0,206,0,81,125,0,34,169,1.22,,2025-02-28
2023,평택시,지제동,30,2,28,0,9,21,0,9,25,1.2,,2025-02-28
2023,평택시,진위면,88,0,88,0,36,52,0,19,66,1.33,1,2025-02-28
2023,평택시,청룡동,3,1,2,0,1,2,0,3,3,1,,2025-02-28
2023,평택시,청북읍,211,4,207,0,93,118,0,30,177,1.19,1,2025-02-28
2023,평택시,칠괴동,6,0,6,0,0,6,0,2,3,2,,2025-02-28
2023,평택시,칠원동,88,1,87,0,30,58,0,24,80,1.1,,2025-02-28
2023,평택시,통복동,77,1,76,0,35,42,0,23,67,1.15,,2025-02-28
2023,평택시,팽성읍,343,9,334,0,204,139,0,52,268,1.28,1,2025-02-28
2023,평택시,평택동,38,0,38,0,12,26,0,13,35,1.09,1,2025-02-28
2023,평택시,포승읍,194,2,192,0,93,101,0,34,170,1.14,,2025-02-28
2023,평택시,합정동,122,2,120,0,53,69,0,27,101,1.21,,2025-02-28
2023,평택시,현덕면,28,1,27,0,16,12,0,14,24,1.17,,2025-02-28
2023,포천시,가산면,781,7,774,0,503,219,59,65,343,2.28,0,2025-05-26
2023,포천시,관인면,188,5,183,0,66,72,50,29,125,1.5,0,2025-05-26
2023,포천시,군내면,984,11,972,1,570,194,220,65,464,2.12,0,2025-05-26
2023,포천시,내촌면,391,11,380,0,190,135,66,48,210,1.86,0,2025-05-26
2023,포천시,동교동,110,0,110,0,71,37,2,26,66,1.67,0,2025-05-26
2023,포천시,선단동,1241,13,1228,0,802,336,103,68,751,1.65,0,2025-05-26
2023,포천시,설운동,129,0,129,0,82,28,19,24,72,1.79,0,2025-05-26
2023,포천시,소흘읍,5003,45,4956,2,3177,1627,199,91,2437,2.05,3,2025-05-26
2023,포천시,신북면,1288,11,1274,3,787,290,211,71,740,1.74,1,2025-05-26
2023,포천시,신읍동,1672,15,1657,0,1098,335,239,72,1076,1.55,2,2025-05-26
2023,포천시,어룡동,301,4,297,0,191,77,33,41,163,1.85,0,2025-05-26
2023,포천시,영북면,614,8,606,0,306,209,99,52,420,1.46,0,2025-05-26
2023,포천시,영중면,656,20,635,1,364,174,118,47,254,2.58,0,2025-05-26
2023,포천시,이동면,501,11,489,1,225,169,107,48,293,1.71,0,2025-05-26
2023,포천시,일동면,798,10,788,0,462,179,157,60,448,1.78,0,2025-05-26
2023,포천시,자작동,77,0,77,0,43,18,16,16,43,1.79,0,2025-05-26
2023,포천시,창수면,188,0,186,2,129,25,34,31,75,2.51,0,2025-05-26
2023,포천시,화현면,217,3,212,2,115,45,57,36,133,1.63,0,2025-05-26
2023,하남시,감북동,9,0,9,0,3,6,0,5,9,1,,2025-04-07
2023,하남시,감이동,67,2,65,0,28,39,0,19,59,1.14,,2025-04-07
2023,하남시,감일동,43,2,41,0,20,23,0,13,36,1.19,,2025-04-07
2023,하남시,광암동,4,0,4,0,1,3,0,3,4,1,,2025-04-07
2023,하남시,교산동,2,0,2,0,1,1,0,2,2,1,,2025-04-07
2023,하남시,덕풍동,185,0,185,0,87,98,0,24,169,1.09,,2025-04-07
2023,하남시,망월동,356,10,346,0,150,206,0,44,327,1.09,,2025-04-07
2023,하남시,미사동,2,0,2,0,1,1,0,2,2,1,,2025-04-07
2023,하남시,상사창동,6,0,6,0,3,3,0,6,5,1.2,,2025-04-07
2023,하남시,상산곡동,5,1,4,0,4,1,0,5,5,1,,2025-04-07
2023,하남시,선동,79,1,78,0,26,53,0,18,72,1.1,,2025-04-07
2023,하남시,신장동,126,3,123,0,64,62,0,28,111,1.14,,2025-04-07
2023,하남시,창우동,39,0,39,0,17,22,0,10,36,1.08,,2025-04-07
2023,하남시,천현동,18,0,18,0,5,13,0,6,6,3,,2025-04-07
2023,하남시,초이동,3,0,3,0,2,1,0,2,2,1.5,,2025-04-07
2023,하남시,초일동,4,0,4,0,1,3,0,3,3,1.33,,2025-04-07
2023,하남시,풍산동,111,3,108,0,40,71,0,23,99,1.12,,2025-04-07
2023,하남시,하사창동,1,0,1,0,1,0,0,1,1,1,,2025-04-07
2023,하남시,하산곡동,4,0,4,0,2,2,0,3,3,1.33,,2025-04-07
2023,하남시,학암동,105,0,105,0,40,65,0,22,100,1.05,,2025-04-07
2023,하남시,항동,0,0,0,0,0,0,0,0,0,0,,2025-04-07
2022,가평군,가평군,6694,18,278,,4060,2278,356,412,4552,1.63,278,2025-05-09
2022,가평군,가평읍,1606,,,,1072,472,62,72,1067,1.51,,2025-05-09
2022,가평군,북면,466,,,,297,136,33,50,281,1.66,,2025-05-09
2022,가평군,상면,812,,,,515,246,51,56,481,1.69,,2025-05-09
2022,가평군,설악면,1606,,,,755,779,72,80,918,1.75,,2025-05-09
2022,가평군,조종면,700,,,,476,200,24,56,432,1.62,,2025-05-09
2022,가평군,청평면,1504,,,,945,445,114,98,1373,1.6,,2025-05-09
2022,고양시,가좌동,118,1,117,0,70,48,0,23,79,1.49,,2023-09-09
2022,고양시,고양동,187,0,187,0,113,74,0,32,161,1.16,,2023-09-09
2022,고양시,관산동,130,0,130,0,71,59,0,25,108,1.2,,2023-09-09
2022,고양시,구산동,21,2,19,0,18,3,0,12,14,1.5,,2023-09-09
2022,고양시,내곡동,8,0,8,0,3,5,0,6,6,1.33,,2023-09-09
2022,고양시,내유동,179,0,179,0,92,87,0,30,148,1.21,,2023-09-09
2022,고양시,대자동,17,1,16,0,15,2,0,6,13,1.31,,2023-09-09
2022,고양시,대장동,14,1,13,0,10,4,0,6,14,1,,2023-09-09
2022,고양시,대화동,499,7,492,0,322,177,0,38,326,1.53,,2023-09-09
2022,고양시,덕은동,25,0,25,0,10,15,0,8,21,1.19,,2023-09-09
2022,고양시,덕이동,298,2,296,0,148,150,0,34,235,1.27,,2023-09-09
2022,고양시,도내동,161,1,160,0,72,89,0,29,143,1.13,,2023-09-09
2022,고양시,동산동,153,0,153,0,85,68,0,27,131,1.17,,2023-09-09
2022,고양시,마두동,202,7,195,0,96,106,0,26,184,1.1,,2023-09-09
2022,고양시,문봉동,17,1,16,0,12,5,0,10,17,1,,2023-09-09
2022,고양시,백석동,404,4,400,0,206,198,0,48,340,1.19,,2023-09-09
2022,고양시,법곳동,23,0,23,0,16,7,0,11,15,1.53,,2023-09-09
2022,고양시,벽제동,29,0,29,0,14,15,0,14,26,1.12,,2023-09-09
2022,고양시,북한동,1,0,1,0,1,0,0,1,1,1,,2023-09-09
2022,고양시,사리현동,68,0,68,0,29,39,0,20,55,1.24,,2023-09-09
2022,고양시,산황동,4,0,4,0,3,1,0,3,3,1.33,,2023-09-09
2022,고양시,삼송동,202,2,200,0,83,119,0,30,152,1.33,,2023-09-09
2022,고양시,선유동,4,0,4,0,2,2,0,2,4,1,,2023-09-09
2022,고양시,설문동,32,1,31,0,17,15,0,16,27,1.19,,2023-09-09
2022,고양시,성사동,239,66,173,0,167,72,0,32,150,1.59,,2023-09-09
2022,고양시,성석동,136,1,135,0,77,59,0,28,97,1.4,,2023-09-09
2022,고양시,식사동,382,2,381,0,147,236,0,36,341,1.12,,2023-09-09
2022,고양시,신원동,123,1,122,0,72,51,0,26,107,1.15,,2023-09-09
2022,고양시,신평동,1,0,1,0,1,0,0,1,1,1,,2023-09-09
2022,고양시,오금동,40,0,40,0,18,22,0,17,36,1.11,,2023-09-09
2022,고양시,용두동,11,0,11,0,9,2,0,8,8,1.38,,2023-09-09
2022,고양시,원당동,34,0,34,0,19,15,0,11,21,1.62,,2023-09-09
2022,고양시,원흥동,201,0,201,0,102,99,0,32,179,1.12,,2023-09-09
2022,고양시,일산동,404,9,395,0,199,205,0,35,356,1.13,,2023-09-09
2022,고양시,장항동,559,8,552,0,271,289,0,49,391,1.43,,2023-09-09
2022,고양시,정발산동,191,0,191,0,100,91,0,35,162,1.18,,2023-09-09
2022,고양시,주교동,130,3,127,0,71,59,0,22,109,1.19,,2023-09-09
2022,고양시,주엽동,324,6,319,0,143,182,0,42,268,1.21,,2023-09-09
2022,고양시,중산동,291,1,290,0,150,141,0,33,241,1.21,,2023-09-09
2022,고양시,지영동,8,0,8,0,6,2,0,5,6,1.33,,2023-09-09
2022,고양시,지축동,123,1,122,0,66,57,0,24,104,1.18,,2023-09-09
2022,고양시,탄현동,338,3,335,0,160,178,0,42,301,1.12,,2023-09-09
2022,고양시,토당동,279,8,272,0,196,84,0,34,158,1.77,,2023-09-09
2022,고양시,풍동,204,2,202,0,114,90,0,35,177,1.15,,2023-09-09
2022,고양시,행신동,488,5,483,0,298,190,0,44,443,1.1,,2023-09-09
2022,고양시,행주내동,9,0,9,0,5,4,0,6,7,1.29,,2023-09-09
2022,고양시,행주외동,7,0,7,0,6,1,0,4,6,1.17,,2023-09-09
2022,고양시,향동동,159,1,158,0,77,82,0,24,144,1.1,,2023-09-09
2022,고양시,현천동,6,0,6,0,3,3,0,4,4,1.5,,2023-09-09
2022,고양시,화전동,21,0,21,0,11,10,0,8,17,1.24,,2023-09-09
2022,고양시,화정동,421,5,416,0,245,176,0,42,358,1.18,,2023-09-09
2022,고양시,효자동,8,2,6,0,5,3,0,7,6,1.33,,2023-09-09
2022,과천시,갈현동,27,3,24,0,10,17,0,16,24,1.13,,2025-09-05
2022,과천시,과천동,16,1,15,0,14,2,0,9,12,1.33,1,2025-09-05
2022,과천시,문원동,32,2,30,0,22,10,0,15,27,1.19,,2025-09-05
2022,과천시,별양동,69,0,69,0,43,26,0,18,58,1.19,3,2025-09-05
2022,과천시,부림동,51,2,49,0,31,20,0,17,43,1.19,1,2025-09-05
2022,과천시,원문동,51,4,47,0,29,22,0,18,50,1.02,2,2025-09-05
2022,과천시,주암동,16,0,16,0,6,10,0,8,12,1.33,,2025-09-05
2022,과천시,중앙동,64,2,62,0,48,16,0,18,40,1.6,,2025-09-05
2022,광주시,경안동,122,4,118,0,71,51,0,25,102,1.2,4,2025-07-21
2022,광주시,고산동,16,0,16,0,9,7,0,9,15,1.07,1,2025-07-21
2022,광주시,곤지암읍,203,4,199,0,126,77,0,40,160,1.27,4,2025-07-21
2022,광주시,남종면,19,1,18,0,16,3,0,11,16,1.19,0,2025-07-21
2022,광주시,남한산성면,22,0,22,0,17,5,0,11,15,1.47,0,2025-07-21
2022,광주시,능평동,66,1,65,0,29,37,0,18,58,1.14,1,2025-07-21
2022,광주시,도척면,98,7,91,0,56,42,0,24,78,1.26,0,2025-07-21
2022,광주시,매산동,18,0,18,0,6,12,0,8,15,1.2,0,2025-07-21
2022,광주시,목동,9,0,9,0,6,3,0,5,9,1,0,2025-07-21
2022,광주시,목현동,98,0,98,0,54,44,0,23,81,1.21,0,2025-07-21
2022,광주시,문형동,29,0,29,0,17,12,0,12,27,1.07,0,2025-07-21
2022,광주시,삼동,59,1,58,0,31,28,0,12,54,1.09,0,2025-07-21
2022,광주시,송정동,136,2,134,0,78,58,0,23,121,1.12,4,2025-07-21
2022,광주시,신현동,94,0,94,0,41,53,0,21,82,1.15,4,2025-07-21
2022,광주시,쌍령동,121,3,118,0,70,51,0,27,105,1.15,2,2025-07-21
2022,광주시,양벌동,81,5,76,0,51,30,0,22,65,1.25,1,2025-07-21
2022,광주시,역동,89,0,89,0,41,48,0,20,75,1.19,1,2025-07-21
2022,광주시,오포읍,619,6,613,0,326,293,0,57,542,1.14,0,2025-07-21
2022,광주시,장지동,111,2,109,0,66,45,0,22,98,1.13,1,2025-07-21
2022,광주시,중대동,22,0,22,0,14,8,0,10,20,1.1,2,2025-07-21
2022,광주시,중부면,571,13,558,0,422,149,0,56,288,1.98,0,2025-07-21
2022,광주시,직동,8,0,8,0,6,2,0,5,8,1,0,2025-07-21
2022,광주시,초월읍,11,0,11,0,6,5,0,6,11,1,1,2025-07-21
2022,광주시,탄벌동,119,0,119,0,70,49,0,24,104,1.14,1,2025-07-21
2022,광주시,태전동,237,1,236,0,104,133,0,31,216,1.1,2,2025-07-21
2022,광주시,퇴촌면,183,3,180,0,103,80,0,28,136,1.35,3,2025-07-21
2022,광주시,회덕동,95,1,94,0,54,41,0,17,80,1.19,0,2025-07-21
2022,김포시,감정동,124,0,33,1,66,58,0,21,111,1,1,2023-09-08
2022,김포시,걸포동,102,0,23,0,37,65,0,20,90,1,1,2023-09-08
2022,김포시,고촌읍,298,0,45,1,145,153,0,41,267,1,8,2023-09-08
2022,김포시,구래동,439,0,57,0,176,263,0,35,386,1,8,2023-09-08
2022,김포시,대곶면,117,0,28,0,76,41,0,21,87,1,1,2023-09-08
2022,김포시,마산동,259,0,42,1,123,136,0,31,226,1,3,2023-09-08
2022,김포시,북변동,78,0,21,1,39,39,0,14,69,1,2,2023-09-08
2022,김포시,사우동,98,0,19,0,43,55,0,22,87,1,3,2023-09-08
2022,김포시,양촌읍,273,0,54,0,144,129,0,36,218,1,3,2023-09-08
2022,김포시,운양동,402,0,43,1,145,257,0,46,367,1,3,2023-09-08
2022,김포시,월곶면,80,0,13,0,46,34,0,15,62,1,0,2023-09-08
2022,김포시,장기동,688,0,63,5,272,416,0,54,612,1,12,2023-09-08
2022,김포시,통진읍,315,1,43,4,162,153,0,35,261,1,5,2023-09-08
2022,김포시,풍무동,345,0,40,1,136,209,0,33,328,1,6,2023-09-08
2022,김포시,하성면,92,0,24,1,63,29,0,17,70,1,0,2023-09-08
2022,성남시,갈현동,2,0,2,0,2,0,0,2,2,1,,2023-09-05
2022,성남시,고등동,49,1,48,0,28,21,0,14,47,1.04,,2023-09-05
2022,성남시,구미동,203,5,198,0,112,91,0,41,189,1.07,,2023-09-05
2022,성남시,궁내동,12,0,12,0,4,8,0,10,12,1,,2023-09-05
2022,성남시,금곡동,118,3,115,0,56,62,0,26,108,1.09,,2023-09-05
2022,성남시,금광동,136,4,132,0,63,73,0,24,120,1.13,,2023-09-05
2022,성남시,금토동,4,0,4,0,2,2,0,3,4,1,,2023-09-05
2022,성남시,단대동,83,0,83,0,43,40,0,24,73,1.14,,2023-09-05
2022,성남시,대장동,53,0,53,0,25,28,0,14,45,1.18,,2023-09-05
2022,성남시,도촌동,75,0,75,0,32,43,0,20,61,1.23,,2023-09-05
2022,성남시,동원동,3,0,3,0,3,0,0,3,3,1,,2023-09-05
2022,성남시,백현동,161,3,158,0,90,71,0,36,134,1.2,,2023-09-05
2022,성남시,복정동,48,0,48,0,28,20,0,16,40,1.2,,2023-09-05
2022,성남시,분당동,127,0,127,0,68,59,0,27,113,1.12,,2023-09-05
2022,성남시,사송동,3,0,3,0,3,0,0,3,3,1,,2023-09-05
2022,성남시,산성동,16,0,16,0,5,11,0,8,15,1.07,,2023-09-05
2022,성남시,삼평동,110,2,108,0,47,63,0,27,98,1.12,,2023-09-05
2022,성남시,상대원동,251,5,246,0,125,126,0,32,212,1.18,,2023-09-05
2022,성남시,상적동,8,0,8,0,5,3,0,5,7,1.14,,2023-09-05
2022,성남시,서현동,233,4,229,0,110,123,0,40,213,1.09,,2023-09-05
2022,성남시,석운동,2,0,2,0,2,0,0,2,2,1,,2023-09-05
2022,성남시,성남동,209,1,208,0,108,101,0,29,175,1.19,,2023-09-05
2022,성남시,수내동,197,6,191,0,113,84,0,32,174,1.13,,2023-09-05
2022,성남시,수진동,190,2,188,0,125,65,0,34,120,1.58,,2023-09-05
2022,성남시,시흥동,14,0,14,0,7,7,0,8,10,1.4,,2023-09-05
2022,성남시,신촌동,6,0,6,0,4,2,0,4,6,1,,2023-09-05
2022,성남시,신흥동,247,3,244,0,127,120,0,32,210,1.18,,2023-09-05
2022,성남시,심곡동,10,0,10,0,6,4,0,5,9,1.11,,2023-09-05
2022,성남시,야탑동,245,11,234,0,126,119,0,37,208,1.18,,2023-09-05
2022,성남시,양지동,54,0,54,0,26,28,0,12,48,1.13,,2023-09-05
2022,성남시,여수동,63,0,63,0,35,28,0,14,56,1.13,,2023-09-05
2022,성남시,오야동,7,0,7,0,2,5,0,5,5,1.4,,2023-09-05
2022,성남시,운중동,151,1,150,0,82,69,0,32,132,1.14,,2023-09-05
2022,성남시,율동,8,0,8,0,5,3,0,5,8,1,,2023-09-05
2022,성남시,은행동,188,2,186,0,83,105,0,27,166,1.13,,2023-09-05
2022,성남시,이매동,175,3,172,0,90,85,0,34,150,1.17,,2023-09-05
2022,성남시,정자동,448,2,446,0,213,235,0,46,396,1.13,,2023-09-05
2022,성남시,중앙동,59,0,59,0,36,23,0,16,52,1.13,,2023-09-05
2022,성남시,창곡동,260,9,251,0,134,126,0,33,228,1.14,,2023-09-05
2022,성남시,태평동,310,11,299,0,153,157,0,43,264,1.17,,2023-09-05
2022,성남시,판교동,116,2,114,0,69,47,0,24,99,1.17,,2023-09-05
2022,성남시,하대원동,86,3,83,0,48,38,0,15,73,1.18,,2023-09-05
2022,성남시,하산운동,2,0,2,0,0,2,0,2,1,2,,2023-09-05
2022,수원시,고등동,1166,47,1101,18,757,332,77,63,846,1.38,,2025-05-23
2022,수원시,고색동,1176,101,1074,1,756,344,76,63,876,1.34,,2025-05-23
2022,수원시,곡반정동,1878,116,1762,0,1019,710,149,70,1343,1.4,,2025-05-23
2022,수원시,교동,213,14,197,2,142,55,16,36,145,1.47,,2025-05-23
2022,수원시,구운동,1803,183,1616,4,1051,585,167,70,1370,1.32,,2025-05-23
2022,수원시,구천동,95,3,92,0,58,25,12,20,70,1.36,,2025-05-23
2022,수원시,권선동,6101,419,5675,7,3362,2178,561,101,4598,1.33,,2025-05-23
2022,수원시,금곡동,2966,233,2728,5,1569,1085,312,77,2172,1.37,,2025-05-23
2022,수원시,남수동,106,8,98,0,60,33,13,30,76,1.39,,2025-05-23
2022,수원시,남창동,104,7,97,0,70,24,10,28,72,1.44,,2025-05-23
2022,수원시,당수동,518,44,474,0,284,177,57,41,407,1.27,,2025-05-23
2022,수원시,망포동,2940,158,2781,1,1643,1049,248,81,2360,1.25,,2025-05-23
2022,수원시,매교동,489,38,444,7,319,125,45,46,356,1.37,,2025-05-23
2022,수원시,매산로1가,172,14,157,1,95,54,23,30,112,1.54,,2025-05-23
2022,수원시,매산로2가,395,26,365,4,262,100,33,42,298,1.33,,2025-05-23
2022,수원시,매산로3가,288,16,261,11,187,76,25,44,202,1.43,,2025-05-23
2022,수원시,매탄동,5951,439,5501,11,3460,2054,437,99,4646,1.28,,2025-05-23
2022,수원시,매향동,103,9,94,0,63,32,8,21,72,1.43,,2025-05-23
2022,수원시,북수동,148,14,134,0,99,33,16,39,99,1.48,,2025-05-23
2022,수원시,상광교동,15,1,14,0,6,9,0,7,7,2.14,,2025-05-23
